Name,Label,Question
4137,316,3
4138,316,6
4139,316,7
4140,316,9
4141,316,10
4142,316,10
4143,316,12
4144,316,13
4145,316,15
4146,316,16
4147,316,18
4148,316,21
4149,316,22
4150,316,25
4151,317,2
4152,317,6
4153,317,11
4154,317,12
4155,317,14
4156,317,14
4157,317,15
4158,317,15
4159,317,17
4160,317,18
4161,317,21
4162,317,23
4163,317,23
4164,317,23
4165,317,23
4166,317,24
4167,317,24
4168,318,3
4169,318,6
4170,318,8
4171,318,8
4172,318,9
4173,318,11
4174,318,14
4175,318,14
4176,318,14
4177,318,15
4178,318,15
4179,318,15
4180,318,18
4181,318,18
4182,318,20
4183,318,20
4184,318,20
4185,318,23
4186,319,2
4187,319,3
4188,319,3
4189,319,5
4190,319,6
4191,319,8
4192,319,9
4193,319,11
4194,319,12
4195,319,14
4196,319,17
4197,319,18
4198,319,20
4199,319,21
4200,319,25
4201,319,25
4202,320,1
4203,320,2
4204,320,5
4205,320,5
4206,320,7
4207,320,8
4208,320,8
4209,320,10
4210,320,10
4211,320,11
4212,320,13
4213,320,13
4214,320,13
4215,320,14
4216,320,16
4217,320,16
4218,320,16
4219,320,19
4220,320,20
4221,320,23
4222,321,4
4223,321,5
4224,321,11
4225,321,14
4226,321,16
4227,321,19
4228,321,19
4229,321,19
4230,321,20
4231,321,22
4232,321,22
4233,321,23
4234,322,2
4235,322,4
4236,322,4
4237,322,5
4238,322,5
4239,322,5
4240,322,7
4241,322,8
4242,322,13
4243,322,13
4244,322,13
4245,322,17
4246,322,19
4247,322,22
4248,322,23
4249,323,1
4250,323,8
4251,323,10
4252,323,13
4253,323,14
4254,323,17
4255,323,17
4256,323,17
4257,323,19
4258,323,20
4259,323,22
4260,323,23
4261,323,23
4262,324,3
4263,324,12
4264,324,14
4265,324,18
4266,324,20
4267,324,20
4268,324,23
4269,324,24
4270,325,4
4271,325,9
4272,325,12
4273,325,13
4274,325,13
4275,325,15
4276,325,16
4277,325,17
4278,325,18
4279,325,19
4280,325,20
4281,325,22
4282,325,24
4283,325,24
4284,325,24
4285,325,25
4286,326,3
4287,326,3
4288,326,3
4289,326,9
4290,326,9
4291,326,18
4292,326,24
4293,326,24
4294,326,24
4295,327,2
4296,327,3
4297,327,8
4298,327,9
4299,327,11
4300,327,11
4301,327,12
4302,327,14
4303,327,18
4304,327,20
4305,327,24
4306,327,24
4307,328,3
4308,328,3
4309,328,5
4310,328,5
4311,328,6
4312,328,9
4313,328,11
4314,328,11
4315,328,11
4316,328,12
4317,328,14
4318,328,14
4319,328,15
4320,328,17
4321,328,18
4322,328,20
4323,328,23
4324,328,24
4325,329,4
4326,329,6
4327,329,7
4328,329,10
4329,329,10
4330,329,12
4331,329,15
4332,329,21
4333,329,22
4334,330,1
4335,330,2
4336,330,5
4337,330,8
4338,330,10
4339,330,11
4340,330,14
4341,330,17
4342,330,19
4343,331,3
4344,331,4
4345,331,7
4346,331,9
4347,331,10
4348,331,10
4349,331,12
4350,331,13
4351,331,15
4352,331,16
4353,331,16
4354,331,18
4355,331,19
4356,331,19
4357,331,24
4358,331,25
4359,332,1
4360,332,5
4361,332,7
4362,332,8
4363,332,13
4364,332,14
4365,332,16
4366,332,17
4367,332,17
4368,332,20
4369,332,22
4370,333,4
4371,333,4
4372,333,8
4373,333,10
4374,333,11
4375,333,13
4376,333,14
4377,333,16
4378,333,17
4379,333,23
4380,333,23
4381,334,2
4382,334,2
4383,334,2
4384,334,3
4385,334,6
4386,334,7
4387,334,12
4388,334,12
4389,334,18
4390,334,20
4391,334,21
4392,334,21
4393,334,24
4394,334,24
4395,334,24
4396,335,2
4397,335,3
4398,335,5
4399,335,8
4400,335,9
4401,335,12
4402,335,14
4403,335,14
4404,335,14
4405,335,15
4406,335,17
4407,335,18
4408,335,18
4409,335,20
4410,335,21
4411,335,21
4412,335,23
4413,335,24
4414,336,6
4415,336,10
4416,336,12
4417,336,13
4418,336,15
4419,336,15
4420,336,16
4421,336,16
4422,336,18
4423,336,19
4424,336,22
4425,336,24
4426,336,25
4427,337,3
4428,337,4
4429,337,6
4430,337,6
4431,337,7
4432,337,9
4433,337,10
4434,337,12
4435,337,12
4436,337,13
4437,337,15
4438,337,18
4439,337,21
4440,337,24
4441,337,25
4442,338,3
4443,338,6
4444,338,8
4445,338,8
4446,338,12
4447,338,14
4448,338,14
4449,338,15
4450,338,15
4451,338,17
4452,338,17
4453,338,20
4454,338,21
4455,338,23
4456,338,23
4457,338,24
4458,338,24
4459,339,2
4460,339,3
4461,339,3
4462,339,5
4463,339,6
4464,339,6
4465,339,8
4466,339,9
4467,339,12
4468,339,12
4469,339,17
4470,339,18
4471,339,20
4472,339,20
4473,339,21
4474,339,21
4475,339,23
4476,340,3
4477,340,6
4478,340,8
4479,340,8
4480,340,8
4481,340,11
4482,340,11
4483,340,14
4484,340,14
4485,340,17
4486,340,20
4487,340,21
4488,340,23
4489,340,23
4490,340,24
4491,341,2
4492,341,7
4493,341,8
4494,341,8
4495,341,11
4496,341,11
4497,341,13
4498,341,17
4499,341,20
4500,341,22
4501,341,23
4502,341,23
4503,342,5
4504,342,5
4505,342,6
4506,342,6
4507,342,8
4508,342,12
4509,342,17
4510,342,18
4511,342,23
4512,342,23
4513,342,24
4514,343,2
4515,343,3
4516,343,5
4517,343,5
4518,343,11
4519,343,12
4520,343,14
4521,343,15
4522,343,15
4523,343,17
4524,343,17
4525,343,17
4526,343,18
4527,343,21
4528,343,23
4529,344,2
4530,344,5
4531,344,6
4532,344,8
4533,344,9
4534,344,9
4535,344,18
4536,345,7
4537,345,7
4538,345,12
4539,345,15
4540,345,16
4541,345,18
4542,345,24
4543,346,1
4544,346,4
4545,346,8
4546,346,8
4547,346,19
4548,346,22
4549,346,22
4550,346,23
4551,347,2
4552,347,5
4553,347,8
4554,347,8
4555,347,11
4556,347,12
4557,347,17
4558,347,18
4559,347,20
4560,347,21
4561,347,23
4562,347,24
4563,348,2
4564,348,5
4565,348,7
4566,348,8
4567,348,11
4568,348,14
4569,348,16
4570,348,17
4571,348,17
4572,348,19
4573,348,20
4574,348,22
4575,348,22
4576,348,22
4577,348,23
4578,349,3
4579,349,7
4580,349,8
4581,349,13
4582,349,18
4583,349,19
4584,349,19
4585,349,24
4586,349,25
4587,349,25
4588,350,2
4589,350,3
4590,350,5
4591,350,5
4592,350,5
4593,350,5
4594,350,6
4595,350,9
4596,350,12
4597,350,15
4598,350,17
4599,350,21
4600,350,21
4601,350,23
4602,351,2
4603,351,3
4604,351,5
4605,351,6
4606,351,11
4607,351,12
4608,351,14
4609,351,14
4610,351,15
4611,351,17
4612,351,17
4613,351,17
4614,351,20
4615,351,21
4616,352,2
4617,352,2
4618,352,5
4619,352,5
4620,352,6
4621,352,8
4622,352,14
4623,352,14
4624,352,15
4625,352,15
4626,352,17
4627,352,17
4628,352,18
4629,352,18
4630,352,20
4631,352,20
4632,352,21
4633,352,23
4634,352,23
4635,352,23
4636,353,2
4637,353,2
4638,353,3
4639,353,6
4640,353,6
4641,353,8
4642,353,9
4643,353,9
4644,353,9
4645,353,11
4646,353,12
4647,353,14
4648,353,14
4649,353,15
4650,353,15
4651,353,17
4652,353,17
4653,353,20
4654,353,21
4655,353,23
4656,353,24
4657,354,1
4658,354,7
4659,354,10
4660,354,13
4661,354,14
4662,354,14
4663,354,14
4664,354,17
4665,354,17
4666,354,20
4667,354,22
4668,354,23
4669,355,4
4670,355,4
4671,355,5
4672,355,7
4673,355,8
4674,355,8
4675,355,8
4676,355,10
4677,355,11
4678,355,13
4679,355,17
4680,355,22
4681,355,23
4682,355,23
4683,356,5
4684,356,7
4685,356,8
4686,356,10
4687,356,10
4688,356,10
4689,356,11
4690,356,13
4691,356,14
4692,356,16
4693,356,20
4694,356,23
4695,357,2
4696,357,3
4697,357,3
4698,357,6
4699,357,9
4700,357,11
4701,357,11
4702,357,12
4703,357,14
4704,357,15
4705,357,18
4706,357,23
4707,357,23
4708,358,2
4709,358,5
4710,358,6
4711,358,9
4712,358,11
4713,358,12
4714,358,12
4715,358,12
4716,358,14
4717,358,15
4718,358,17
4719,358,20
4720,358,21
4721,358,21
4722,358,23
4723,358,23
4724,359,3
4725,359,3
4726,359,4
4727,359,6
4728,359,7
4729,359,7
4730,359,7
4731,359,10
4732,359,10
4733,359,10
4734,359,12
4735,359,13
4736,359,15
4737,359,15
4738,359,15
4739,359,16
4740,359,16
4741,359,18
4742,359,19
4743,359,21
4744,359,21
4745,360,4
4746,360,4
4747,360,6
4748,360,9
4749,360,9
4750,360,10
4751,360,10
4752,360,13
4753,360,15
4754,360,16
4755,360,21
4756,360,22
4757,360,24
4758,360,24
4759,360,24
4760,360,25
4761,361,2
4762,361,2
4763,361,9
4764,361,11
4765,361,11
4766,361,12
4767,361,12
4768,361,14
4769,361,15
4770,361,17
4771,361,18
4772,361,20
4773,361,21
4774,361,24
4775,362,1
4776,362,2
4777,362,2
4778,362,2
4779,362,4
4780,362,4
4781,362,4
4782,362,8
4783,362,8
4784,362,11
4785,362,13
4786,362,14
4787,362,17
4788,362,19
4789,362,20
4790,362,23
4791,362,23
4792,362,23
4793,362,23
4794,363,2
4795,363,13
4796,363,15
4797,363,21
4798,363,22
4799,363,25
4800,364,5
4801,364,5
4802,364,6
4803,364,8
4804,364,9
4805,364,9
4806,364,14
4807,364,14
4808,364,14
4809,364,15
4810,364,17
4811,364,17
4812,364,18
4813,364,20
4814,364,24
4815,364,24
4816,365,2
4817,365,11
4818,365,12
4819,365,20
4820,365,23
4821,366,3
4822,366,5
4823,366,5
4824,366,9
4825,366,11
4826,366,12
4827,366,12
4828,366,14
4829,366,15
4830,366,17
4831,366,18
4832,366,18
4833,366,20
4834,366,20
4835,366,21
4836,366,21
4837,366,24
4838,367,2
4839,367,9
4840,367,20
4841,367,20
4842,367,21
4843,367,21
4844,367,21
4845,367,23
4846,367,23
4847,367,24
4848,368,4
4849,368,9
4850,368,13
4851,368,19
4852,368,21
4853,368,21
4854,368,22
4855,369,3
4856,369,3
4857,369,4
4858,369,6
4859,369,7
4860,369,7
4861,369,10
4862,369,12
4863,369,13
4864,369,15
4865,369,16
4866,369,16
4867,369,18
4868,369,18
4869,369,21
4870,369,22
4871,369,24
4872,370,2
4873,370,3
4874,370,5
4875,370,6
4876,370,8
4877,370,9
4878,370,9
4879,370,11
4880,370,14
4881,370,15
4882,370,17
4883,370,17
4884,370,18
4885,370,21
4886,370,23
4887,371,1
4888,371,2
4889,371,5
4890,371,5
4891,371,7
4892,371,8
4893,371,11
4894,371,11
4895,371,11
4896,371,13
4897,371,14
4898,371,17
4899,371,19
4900,371,20
4901,371,22
4902,371,23
4903,371,23
4904,372,1
4905,372,2
4906,372,4
4907,372,5
4908,372,7
4909,372,7
4910,372,7
4911,372,8
4912,372,11
4913,372,11
4914,372,13
4915,372,14
4916,372,16
4917,372,17
4918,372,19
4919,372,20
4920,372,22
4921,372,23
4922,373,3
4923,373,12
4924,373,14
4925,373,14
4926,373,15
4927,373,17
4928,373,20
4929,373,21
4930,373,23
4931,373,24
4932,373,24
4933,374,2
4934,374,7
4935,374,10
4936,374,13
4937,374,14
4938,374,16
4939,374,16
4940,374,17
4941,374,20
4942,374,20
4943,374,23
4944,375,3
4945,375,4
4946,375,6
4947,375,12
4948,375,13
4949,375,13
4950,375,15
4951,375,19
4952,375,21
4953,375,22
4954,375,25
4955,376,2
4956,376,3
4957,376,6
4958,376,9
4959,376,12
4960,376,14
4961,376,15
4962,376,15
4963,376,17
4964,376,18
4965,376,20
4966,376,21
4967,376,24
4968,377,2
4969,377,2
4970,377,2
4971,377,8
4972,377,15
4973,377,15
4974,377,17
4975,377,18
4976,377,20
4977,377,21
4978,377,23
4979,377,23
4980,378,3
4981,378,4
4982,378,6
4983,378,16
4984,378,18
4985,378,21
4986,378,22
4987,378,24
4988,379,1
4989,379,7
4990,379,8
4991,379,13
4992,379,14
4993,379,17
4994,379,19
4995,379,20
4996,379,23
4997,380,3
4998,380,3
4999,380,3
5000,380,4
5001,380,6
5002,380,9
5003,380,15
5004,380,18
5005,380,22
5006,380,24
5007,380,25
5008,381,2
5009,381,3
5010,381,5
5011,381,5
5012,381,6
5013,381,9
5014,381,9
5015,381,11
5016,381,12
5017,381,14
5018,381,15
5019,381,24
5020,382,3
5021,382,4
5022,382,7
5023,382,16
5024,382,19
5025,382,21
5026,382,24
5027,382,25
5028,383,4
5029,383,6
5030,383,9
5031,383,10
5032,383,15
5033,383,16
5034,383,18
5035,383,21
5036,383,24
5037,383,24
5038,383,25
5039,384,2
5040,384,3
5041,384,3
5042,384,6
5043,384,9
5044,384,9
5045,384,12
5046,384,14
5047,384,15
5048,384,17
5049,384,20
5050,384,21
5051,385,2
5052,385,2
5053,385,3
5054,385,5
5055,385,5
5056,385,5
5057,385,5
5058,385,8
5059,385,11
5060,385,11
5061,385,12
5062,385,15
5063,385,15
5064,385,15
5065,385,17
5066,385,20
5067,385,21
5068,385,21
5069,385,21
5070,385,24
5071,386,4
5072,386,9
5073,386,12
5074,386,13
5075,386,13
5076,386,16
5077,386,18
5078,386,19
5079,386,22
5080,386,22
5081,386,24
5082,386,24
5083,386,25
5084,386,25
5085,387,2
5086,387,2
5087,387,5
5088,387,6
5089,387,6
5090,387,8
5091,387,9
5092,387,12
5093,387,14
5094,387,14
5095,387,18
5096,387,18
5097,387,24
5098,388,3
5099,388,5
5100,388,11
5101,388,12
5102,388,12
5103,388,14
5104,388,15
5105,388,18
5106,388,23
5107,389,2
5108,389,3
5109,389,5
5110,389,5
5111,389,15
5112,389,17
5113,389,18
5114,389,20
5115,389,21
5116,389,21
5117,389,23
5118,390,1
5119,390,2
5120,390,4
5121,390,5
5122,390,7
5123,390,7
5124,390,8
5125,390,10
5126,390,10
5127,390,11
5128,390,13
5129,390,13
5130,390,14
5131,390,14
5132,390,16
5133,390,16
5134,390,17
5135,390,19
5136,390,20
5137,390,22
5138,390,23
5139,391,3
5140,391,4
5141,391,6
5142,391,7
5143,391,9
5144,391,9
5145,391,10
5146,391,10
5147,391,10
5148,391,12
5149,391,13
5150,391,15
5151,391,16
5152,391,16
5153,391,16
5154,391,18
5155,391,21
5156,391,22
5157,391,24
5158,391,25
5159,391,25
5160,392,4
5161,392,6
5162,392,7
5163,392,9
5164,392,13
5165,392,16
5166,392,19
5167,392,21
5168,392,24
5169,392,25
5170,393,3
5171,393,6
5172,393,7
5173,393,9
5174,393,10
5175,393,12
5176,393,15
5177,393,15
5178,393,18
5179,393,21
5180,393,22
5181,393,22
5182,393,24
5183,393,25
5184,394,8
5185,394,11
5186,394,15
5187,394,18
5188,394,23
5189,394,23
5190,395,3
5191,395,5
5192,395,8
5193,395,9
5194,395,11
5195,395,11
5196,395,13
5197,395,21
5198,396,5
5199,396,5
5200,396,6
5201,396,6
5202,396,6
5203,396,8
5204,396,11
5205,396,11
5206,396,14
5207,396,17
5208,396,17
5209,396,20
5210,396,21
5211,396,23
5212,397,6
5213,397,11
5214,397,12
5215,397,15
5216,397,18
5217,397,21
5218,397,23
5219,398,6
5220,398,9
5221,398,12
5222,398,15
5223,398,16
5224,398,18
5225,398,19
5226,398,19
5227,398,19
5228,398,19
5229,398,21
5230,398,24
5231,398,24
5232,399,3
5233,399,6
5234,399,7
5235,399,12
5236,399,15
5237,399,15
5238,399,16
5239,399,18
5240,399,19
5241,400,3
5242,400,4
5243,400,4
5244,400,4
5245,400,4
5246,400,10
5247,400,10
5248,400,12
5249,400,16
5250,400,16
5251,400,18
5252,400,19
5253,400,21
5254,400,22
5255,400,24
5256,400,25
5257,400,25
5258,401,2
5259,401,5
5260,401,9
5261,401,11
5262,401,12
5263,401,14
5264,401,17
5265,401,18
5266,401,21
5267,401,23
5268,401,24
5269,402,3
5270,402,4
5271,402,9
5272,402,10
5273,402,12
5274,402,13
5275,402,18
5276,402,19
5277,402,21
5278,403,1
5279,403,4
5280,403,7
5281,403,7
5282,403,8
5283,403,8
5284,403,10
5285,403,11
5286,403,14
5287,403,16
5288,403,17
5289,403,22
5290,404,2
5291,404,2
5292,404,6
5293,404,8
5294,404,14
5295,404,15
5296,404,21
5297,404,23
5298,404,23
5299,405,3
5300,405,16
5301,405,18
5302,405,19
5303,405,21
5304,405,24
5305,405,24
5306,405,25
5307,405,25
5308,406,1
5309,406,7
5310,406,7
5311,406,10
5312,406,10
5313,406,10
5314,406,11
5315,406,13
5316,406,17
5317,406,20
5318,406,22
5319,406,23
5320,407,3
5321,407,4
5322,407,7
5323,407,9
5324,407,13
5325,407,18
5326,407,19
5327,407,19
5328,407,22
5329,407,24
5330,407,24
5331,407,25
5332,408,2
5333,408,5
5334,408,8
5335,408,11
5336,408,13
5337,408,19
5338,408,20
5339,408,22
5340,408,23
5341,409,2
5342,409,2
5343,409,5
5344,409,6
5345,409,6
5346,409,8
5347,409,9
5348,409,12
5349,409,15
5350,409,18
5351,409,20
5352,409,21
5353,409,21
5354,409,21
5355,409,21
5356,410,4
5357,410,7
5358,410,9
5359,410,10
5360,410,12
5361,410,16
5362,410,21
5363,410,21
5364,410,22
5365,410,24
5366,410,25
5367,411,3
5368,411,3
5369,411,3
5370,411,4
5371,411,7
5372,411,7
5373,411,9
5374,411,10
5375,411,13
5376,411,15
5377,411,15
5378,411,22
5379,411,24
5380,411,24
5381,411,25
5382,412,1
5383,412,7
5384,412,8
5385,412,10
5386,412,10
5387,412,10
5388,412,14
5389,412,16
5390,412,18
5391,412,20
5392,412,23
5393,412,23
5394,413,1
5395,413,2
5396,413,4
5397,413,7
5398,413,13
5399,413,14
5400,413,16
5401,413,20
5402,413,22
5403,413,23
5404,414,3
5405,414,9
5406,414,11
5407,414,12
5408,414,14
5409,414,14
5410,414,14
5411,414,15
5412,414,17
5413,414,18
5414,414,20
5415,414,21
5416,415,2
5417,415,2
5418,415,8
5419,415,12
5420,415,17
5421,415,18
5422,415,18
5423,415,18
5424,415,18
5425,415,21
5426,415,24
5427,416,3
5428,416,4
5429,416,4
5430,416,6
5431,416,10
5432,416,12
5433,416,13
5434,416,13
5435,416,19
5436,416,21
5437,416,22
5438,416,24
5439,416,24
5440,416,25
5441,417,1
5442,417,2
5443,417,2
5444,417,5
5445,417,7
5446,417,8
5447,417,8
5448,417,10
5449,417,10
5450,417,11
5451,417,11
5452,417,14
5453,417,17
5454,417,17
5455,417,19
5456,417,19
5457,417,23
5458,418,1
5459,418,2
5460,418,4
5461,418,8
5462,418,22
5463,418,22
5464,418,23
5465,419,2
5466,419,6
5467,419,6
5468,419,6
5469,419,8
5470,419,8
5471,419,11
5472,419,12
5473,419,14
5474,419,15
5475,419,17
5476,419,18
5477,419,20
5478,419,20
5479,419,21
5480,419,21
5481,419,23
5482,420,2
5483,420,2
5484,420,3
5485,420,8
5486,420,9
5487,420,12
5488,420,15
5489,420,15
5490,420,17
5491,420,18
5492,420,20
5493,420,20
5494,420,20
5495,420,23
5496,420,24
5497,421,2
5498,421,3
5499,421,6
5500,421,6
5501,421,8
5502,421,9
5503,421,9
5504,421,14
5505,421,15
5506,421,17
5507,421,17
5508,421,21
5509,421,23
5510,422,2
5511,422,6
5512,422,9
5513,422,12
5514,422,15
5515,422,20
5516,422,24
5517,423,2
5518,423,5
5519,423,7
5520,423,7
5521,423,7
5522,423,10
5523,423,10
5524,423,11
5525,423,13
5526,423,23
5527,424,2
5528,424,2
5529,424,3
5530,424,5
5531,424,6
5532,424,8
5533,424,9
5534,424,11
5535,424,14
5536,424,17
5537,424,18
5538,424,20
5539,424,20
5540,424,21
5541,424,23
5542,424,24
5543,425,2
5544,425,3
5545,425,3
5546,425,3
5547,425,5
5548,425,6
5549,425,11
5550,425,11
5551,425,11
5552,425,11
5553,425,11
5554,425,15
5555,425,17
5556,425,17
5557,425,23
5558,425,23
5559,426,4
5560,426,5
5561,426,5
5562,426,7
5563,426,10
5564,426,16
5565,426,17
5566,426,17
5567,426,17
5568,426,17
5569,426,20
5570,426,22
5571,426,22
5572,426,23
5573,427,2
5574,427,3
5575,427,3
5576,427,5
5577,427,6
5578,427,6
5579,427,8
5580,427,9
5581,427,11
5582,427,18
5583,427,18
5584,427,18
5585,427,20
5586,427,20
5587,427,24
5588,428,2
5589,428,6
5590,428,6
5591,428,8
5592,428,9
5593,428,11
5594,428,17
5595,428,18
5596,428,20
5597,428,20
5598,428,24
5599,429,1
5600,429,1
5601,429,4
5602,429,7
5603,429,10
5604,429,11
5605,429,11
5606,429,11
5607,429,11
5608,429,11
5609,429,13
5610,429,14
5611,429,19
5612,429,19
5613,429,19
5614,430,2
5615,430,3
5616,430,5
5617,430,6
5618,430,8
5619,430,12
5620,430,14
5621,430,15
5622,430,18
5623,430,21
5624,431,2
5625,431,2
5626,431,3
5627,431,3
5628,431,3
5629,431,5
5630,431,7
5631,431,11
5632,431,11
5633,431,12
5634,431,14
5635,431,18
5636,431,21
5637,431,23
5638,432,3
5639,432,10
5640,432,12
5641,432,15
5642,432,16
5643,432,18
5644,432,19
5645,432,20
5646,432,24
5647,432,24
5648,432,25
5649,433,1
5650,433,3
5651,433,5
5652,433,6
5653,433,9
5654,433,14
5655,433,15
5656,433,18
5657,433,20
5658,433,21
5659,433,24
5660,434,2
5661,434,3
5662,434,6
5663,434,8
5664,434,9
5665,434,11
5666,434,11
5667,434,12
5668,434,12
5669,434,12
5670,434,14
5671,434,15
5672,434,15
5673,434,17
5674,434,18
5675,434,20
5676,434,21
5677,434,23
5678,434,23
5679,435,3
5680,435,5
5681,435,8
5682,435,9
5683,435,11
5684,435,12
5685,435,14
5686,435,18
5687,435,18
5688,435,20
5689,435,21
5690,435,21
5691,435,23
5692,436,2
5693,436,3
5694,436,3
5695,436,5
5696,436,6
5697,436,8
5698,436,15
5699,436,15
5700,436,15
5701,436,17
5702,436,18
5703,436,20
5704,436,21
5705,436,23
5706,436,24
5707,437,4
5708,437,5
5709,437,5
5710,437,6
5711,437,7
5712,437,9
5713,437,10
5714,437,13
5715,437,13
5716,437,15
5717,437,16
5718,437,18
5719,437,19
5720,437,19
5721,437,21
5722,438,2
5723,438,13
5724,438,20
5725,438,22
5726,439,2
5727,439,4
5728,439,7
5729,439,11
5730,439,14
5731,439,14
5732,439,17
5733,439,20
5734,440,3
5735,440,4
5736,440,6
5737,440,6
5738,440,7
5739,440,9
5740,440,9
5741,440,12
5742,440,21
5743,441,6
5744,441,9
5745,441,12
5746,441,13
5747,441,24
5748,441,24
5749,441,25
5750,442,6
5751,442,9
5752,442,9
5753,442,17
5754,442,17
5755,442,18
5756,442,20
5757,442,20
5758,442,21
5759,442,24
5760,443,1
5761,443,1
5762,443,8
5763,443,11
5764,443,11
5765,443,14
5766,443,16
5767,443,17
5768,443,19
5769,443,22
5770,444,1
5771,444,2
5772,444,4
5773,444,4
5774,444,5
5775,444,7
5776,444,8
5777,444,10
5778,444,14
5779,444,16
5780,444,16
5781,444,17
5782,444,17
5783,444,19
5784,444,19
5785,444,19
5786,444,20
5787,444,23
5788,444,25
5789,444,25
5790,445,2
5791,445,3
5792,445,5
5793,445,6
5794,445,8
5795,445,8
5796,445,9
5797,445,11
5798,445,12
5799,445,14
5800,445,15
5801,445,15
5802,445,15
5803,445,17
5804,445,17
5805,445,20
5806,445,21
5807,445,23
5808,445,24
5809,446,5
5810,446,9
5811,446,12
5812,446,15
5813,446,15
5814,446,17
5815,446,18
5816,446,20
5817,446,21
5818,446,23
5819,446,24
5820,447,4
5821,447,8
5822,447,10
5823,447,14
5824,447,16
5825,447,16
5826,447,22
5827,447,25
5828,448,3
5829,448,4
5830,448,6
5831,448,7
5832,448,10
5833,448,12
5834,448,16
5835,448,19
5836,448,21
5837,448,25
5838,449,2
5839,449,5
5840,449,6
5841,449,11
5842,449,12
5843,449,14
5844,449,15
5845,449,17
5846,449,18
5847,449,20
5848,449,20
5849,449,21
5850,449,23
5851,449,23
5852,449,24
5853,450,3
5854,450,3
5855,450,6
5856,450,6
5857,450,11
5858,450,12
5859,450,12
5860,450,14
5861,450,15
5862,450,17
5863,450,18
5864,450,23
5865,450,24
5866,451,1
5867,451,3
5868,451,4
5869,451,6
5870,451,7
5871,451,9
5872,451,10
5873,451,10
5874,451,19
5875,451,21
5876,451,22
5877,451,22
5878,451,24
5879,451,25
5880,452,3
5881,452,4
5882,452,4
5883,452,13
5884,452,13
5885,452,15
5886,452,16
5887,452,16
5888,452,19
5889,452,25
5890,453,2
5891,453,5
5892,453,8
5893,453,8
5894,453,8
5895,453,11
5896,453,12
5897,453,14
5898,453,17
5899,453,20
5900,453,21
5901,453,23
5902,453,23
5903,453,23
5904,453,24
5905,453,24
5906,454,2
5907,454,3
5908,454,3
5909,454,6
5910,454,6
5911,454,9
5912,454,9
5913,454,12
5914,454,14
5915,454,14
5916,454,15
5917,454,17
5918,454,18
5919,454,24
5920,455,2
5921,455,2
5922,455,6
5923,455,7
5924,455,9
5925,455,10
5926,455,14
5927,455,15
5928,455,20
5929,455,20
5930,455,21
5931,455,21
5932,455,24
5933,456,2
5934,456,4
5935,456,4
5936,456,7
5937,456,11
5938,456,13
5939,456,13
5940,456,16
5941,456,17
5942,456,17
5943,456,17
5944,456,20
5945,456,23
5946,456,23
5947,456,24
5948,456,24
5949,456,25
5950,456,25
5951,457,3
5952,457,3
5953,457,5
5954,457,6
5955,457,8
5956,457,9
5957,457,11
5958,457,15
5959,457,17
5960,457,20
5961,457,21
5962,458,1
5963,458,2
5964,458,4
5965,458,7
5966,458,10
5967,458,16
5968,458,17
5969,458,19
5970,458,19
5971,458,19
5972,458,20
5973,458,22
5974,458,22
5975,458,23
5976,458,23
5977,459,2
5978,459,3
5979,459,5
5980,459,6
5981,459,8
5982,459,11
5983,459,11
5984,459,12
5985,459,14
5986,459,14
5987,459,15
5988,459,18
5989,459,18
5990,459,18
5991,459,20
5992,459,20
5993,459,21
5994,459,23
5995,459,24
5996,460,4
5997,460,6
5998,460,7
5999,460,9
6000,460,10
6001,460,12
6002,460,13
6003,460,14
6004,460,15
6005,460,16
6006,460,19
6007,460,21
6008,460,22
6009,460,22
6010,461,1
6011,461,2
6012,461,5
6013,461,7
6014,461,8
6015,461,11
6016,461,11
6017,461,13
6018,461,13
6019,461,14
6020,461,16
6021,461,17
6022,461,22
6023,461,23
6024,461,25
6025,461,25
6026,462,2
6027,462,5
6028,462,5
6029,462,6
6030,462,9
6031,462,11
6032,462,11
6033,462,14
6034,462,15
6035,462,18
6036,462,18
6037,462,18
6038,462,18
6039,462,20
6040,462,20
6041,462,21
6042,463,2
6043,463,3
6044,463,5
6045,463,6
6046,463,8
6047,463,11
6048,463,14
6049,463,18
6050,463,20
6051,463,21
6052,463,24
6053,464,5
6054,464,6
6055,464,8
6056,464,8
6057,464,9
6058,464,11
6059,464,12
6060,464,15
6061,464,17
6062,464,18
6063,464,21
6064,465,2
6065,465,2
6066,465,3
6067,465,5
6068,465,6
6069,465,14
6070,465,15
6071,465,15
6072,465,15
6073,465,17
6074,465,19
6075,465,19
6076,465,20
6077,465,21
6078,466,2
6079,466,2
6080,466,2
6081,466,4
6082,466,5
6083,466,8
6084,466,8
6085,466,8
6086,466,10
6087,466,10
6088,466,11
6089,466,14
6090,466,17
6091,466,17
6092,466,19
6093,466,25
6094,466,25
6095,467,3
6096,467,3
6097,467,4
6098,467,7
6099,467,7
6100,467,7
6101,467,10
6102,467,13
6103,467,13
6104,467,15
6105,467,18
6106,467,19
6107,467,22
6108,467,22
6109,467,25
6110,468,3
6111,468,3
6112,468,5
6113,468,6
6114,468,8
6115,468,17
6116,468,20
6117,468,20
6118,468,21
6119,469,4
6120,469,9
6121,469,10
6122,469,12
6123,469,13
6124,469,16
6125,469,16
6126,469,16
6127,469,16
6128,469,18
6129,469,19
6130,469,19
6131,469,24
6132,470,2
6133,470,3
6134,470,5
